comments	contain_gender_bias	bias	hate
근력 운동도 빡시게 했을텐데 근육이 없네.. 3달이면 충분히 눈에 보일만큼 생기는데	False	none	none
근혜조카는 나오지말지. 보기불편한데..식당프로 지겹다	False	none	none
글게 탈세는 왜함?? 그냥 벌받았다 생각하셈. 솔직히 동정심 안가네.	False	none	none
글만읽어도 진부하다..70년대 일본소설 느낌을 벗어날수 없다..오싱같은..	False	none	offensive
글쎄 남자가 저런말하게 한 bj가 더문제인거 같은데 대충검색해보니 답나오네	True	gender	offensive
"글을 보신 모든분들 추천 누르면 2019년 대박나고 가족 모두가 만수무강 입니다 하지만 보고 그냥 가거나 비추를 누를시 가족중 한명이 암에 걸리거나 큰 병에 걸려 2019년 불행해 집니다 ""경고 했읍니다"""	False	none	offensive
금방 끝날줄 알았는데 이리 길게도 가니 진짜 정신적 교감이 있는 사랑인가? 어쨌든 보기 드물긴하다.그리고 김민희 에쁘다	False	none	none
금수저니 그냥 건물세나 받으면서 편히살아라 기어 나오지 말고	False	none	offensive
급식용 영화 까페에서 성인 남자둘 하는 얘기 엿들었는데 영상이나 볼거리는 화려한데 딱히 스토리는 없고 중간에는 지루하고 토르가 젤 쎗다면서 결론은 비추 라고 하든데	False	none	hate
긍데 아이유땜에 보기 싫다	False	none	offensive
긍정적 마인드... 어쩜 부럽기도해요	False	none	none
기다렸어요.아프고 상처받지 말고 힘내서 행복한 가정 지키며 잘 해내길 응원합니다	False	none	none
기대가 너무 컸나....생각보다 조금 별로였다...전투씬이 3시간 상영시간중에 너무 짧은 느낌이었다.	False	none	none
기대되요~멋진 모습 볼 수 있었음 합니다.	False	none	none
기대합니당 몽이 행님	False	none	none
기독교 신자만 아니었어도... 중세 시대 수준의 미개한 세계관, 가치관에 사로잡혀 있는 윤아가 안타깝다.	False	others	offensive
기레기 닭이라 멍청해서 미투운동 본질도 모름.연예인 사생활이나 캐 기레기 찐따야ㅋㅋ	False	others	hate
기레기. 길다가 돌맞는데 누가 가만히 있냐??? 쓰레기 어그로꾼 유트브정지당해야지 사회악이다	False	none	hate
기레기가 홍수현을 많이 좋아하나보네	False	none	offensive
기무라 타쿠야와 후카츠 에리 보다가 이거 짤로만 보는데도 망작스멜이 나노 원작을 이따위로 망쳐놓냐? 차라리 옆방송국에 나오는 소지섭을 캐스팅하던가 뭐냐 이게...	False	none	offensive
기본적으로 노래를 정말 잘하심 진짜	False	none	none
기부 하는거 정말 좋은일이긴 한데 박수홍 기부 검색한번 해보시길...저렇게 광고하듯이 하는거보다 박수홍처럼 했으면 좋았을텐데..	False	none	none
기부도 안 하고 물바가지 뒤짚어쓰는게 뭔 소용이람	False	others	offensive
기부천사 싸이처럼 기부나 하고 살아라 개돼지들아불우이웃하나 돕지못하는 벌레같은 인생들이 누굴 욕하는지	False	none	hate
기부할꺼면 얼마든지 조용히 할수 있는거지 서로 지목놀이 하는 이유가 머겠냐. 걍 관종들이라 그런거지 ㅋㅋ	False	others	offensive
기사 사진만 봤을땐 그닥 몰겠다 무튼 일본은 짜져라	False	others	hate
기사 속 글만 읽어도 눈물이 나네요......	False	none	none
기사 제목보고 기자가 여자일꺼라고 단박에 알았다~~	True	gender	offensive
기사 좀 내지 말아달라는데 그걸 기사 내는 기자들도 참 분별없네	False	none	none
기사가 스포네ㅋㅋㅋㅋ	False	none	none
기사가 이상혀....남이 입든 말든 뭔 상관...셜리씨가 일부로 기사 내달라고 한건가요?? 의문...남의 속옷 입는 것까지 신경쓸 필요가 있나요. 참...	False	none	offensive
기사거리 오지게 없나벼 지겨워 별것도 아닌데	False	none	none
기사거리가 될만한 건가여? 관심도 없는데	False	none	offensive
기사거릿 드럽게 없나보네	False	none	offensive
기사내려라 고아의대한 예의도없네	False	none	offensive
기사내려라 씹;; 잘못된 기사를 메인에까지 올린 저의도 무엇?	False	none	hate
기사를 봐도 뭔소리인지 모르겠네. 게다가 저당시 세균전이라니...판타지라도 이건... 농담이지?	False	none	none
기사를 왜케 많이 내. 박보검 이어서 줌냐들 지지층 겁나 단단한듯	True	gender	offensive
기사만 읽어도 눈물이나네요ㅜㅜ	False	none	none
기사만봤는데도 코끝찡눈물핑이네. 내평생엔 저런 진심어린 말하는 선생은 단 한명도 없던데. 다 사립선생에 그 당시엔 돈봉투 얘기만 무성했었지.	False	none	hate
기사보고 이청아씨가 누군지 앎	False	none	none
기사에 맨날 단발 댓글만 달려서 본인은 속상할 수도 있겠지만 단발이 너무 심하게 잘 어울려. 긴발일 때랑 차이가 너무 심해 ㅋㅋ	False	none	none
기사제목만 봐도 노잼냄세나네ㅋㅋㅋ	False	none	none
기성가수들 몸값올리러 나온듯.....오디션인지 예능인지ㅉㅉㅉ장난하는것도아니고ㅉㅉ 마이크는 죄다 동굴이여....	False	none	none
기센여자랑살려면 바보가되야됨	True	gender	none
기승전 댓글(악플)..... 연예관계자들 여론몰이 편하게 댓글탓. 크리스탈은 모르겠고, 아이유 기사 올라온거 보니 선플 만 많던데?	False	none	none
기안 나래 시언 뭐 이쪽분들 팬들 같으신데 저번부터 계속 말 막한다고 댓글들 다시던데 그게 한쪽만 그런걸로 보이나요? 서로서로 그러면서 예능하는거자나요~ 제발 무슨 심각하게 궁예질좀 하지마세요!!!	False	none	none
기안 분량좀... 다른사람나오면 노잼이라 안봄 한혜연은 왜자꾸나오는지..박나래로도 충분히 시끄러움	False	none	offensive
기안 빠는 한남 = 한냄퇘지 쿵쾅이들	True	gender	hate
기안 없으니깐 개꿀잼 ㅋㅋㅋㅋㅋㅋ	False	none	offensive
기안 왜안나오고 어쩜 한마디 언급도 없고 기안없으니 재미도 없고 쌈디 기안 없으면 나혼자산다 재미없다고 본인 입으로 말하면서	False	none	none
기안84 더 성공해서 페미들 미치게 해줘라. 그거 보는거 꿀잼임	True	gender	hate
기안84 뭐하는 사람?	False	none	offensive
기안84 좋아요	False	none	none
기안84 화이팅 누가 뭐래도 당신이 최고에요	False	none	none
기안84는 극혐 가끔 돌아이 같아서....캐릭터로 재밌게 살려서 저 정도지 실제로 저러면 정말 싫을듯	False	none	offensive
기안만 리얼이다 나머지는 주작 가식	False	none	none
기안은 왜 유지? 눈치참없고 ㅋ	False	none	none
기안이 젤웃김	False	none	none
기안이 쿵쾅이 웹툰 그려서 욕 먹었는데, 쿵쾅이 아줌마들은 그것도 모르고 좋다고 빨아주네. 피아식별 좀 해라 쿵쾅이 3~40대 댓글 많이 다는 아줌씨들아 ㅋㅋ	True	gender	hate
기안이다좋아. 헌데, 연말시상식은 참아줘. ㅜㅜ	False	none	none
기안저사람은 해명하면서 말할때도 엉성하니 ㅡㅡ	False	none	none
기안좀 치워라 보기 역겹다 쟤때매 시청률 떨어지는거다	False	none	hate
기안편은 스킵했음	False	none	none
기안하차언제해 좀 하차해 니땜에 나혼산안봐	False	none	offensive
기어다닐때가 진짜 귀여웠는데 ㅋㅋ	False	none	none
기은세가 성형손나은보다 훨씬 예쁘다!	False	others	offensive
기자 인성이 쓰레기네 의도적으로 김성은 욕 먹이려고 비호감 받게 기사 썼네 이런 악의적인 기자들이 연예기자라 연예인들 참 힘들겠다	False	none	offensive
기자 제목 다는 꼬라지도 극혐 어휴 여자네	True	gender	hate
기자: 저는 이국주가 싫어요	False	none	none
기자가 기레기 티내나요? 주홍글씨는 불륜녀한테 붙인 낙인인데 책 좀 읽으세요. 무식한 기자 양반아.	False	others	hate
기자가 여자네요.. 화사가 저런 춤 추면 걸크러쉬라고 할거면서.. 그녀들의 이중성이란..	True	gender	hate
기자님 이성재요???육인데	False	none	none
기자님 푹 빠져서 보시나보네요 ㅋㅋ어제 들마 못봐서 엄청 궁금했는데 재방 안봐도 되겠다는...ㅋㅋㅋㅋ	False	none	none
기자님솔직히 저런 앞뒷모습 사진은 대한민국여성대부분의 사진들중 카톡에 있답니다	True	gender	hate
기자들 끝난 일 가지고 아주 가관이다사람들도 알아보고 얘기해라 이미 끝난 일임이런거에 낚이지말고	False	others	offensive
기자들이 어떤 질문할지도 예상 했을것이고 내편이 아닌걸 알텐데 누구라도 묵묵히 들어갈듯.그냥 냅둬요.지켜보다보면 밝혀지겠죠.	False	none	none
기자라는 직업은 기본적으로 예의가 없어야 하는 직업인가? 남의 사생활을 이렇게 맘대로 다뤄도 되는건가 생각해봐야함.	False	none	none
기자앙반아 명품이란말 올려놓구 착한 이진이 뭔잘못이 있다고욕을먹게하냐? 실수했다기레기야	False	others	hate
기자야 너도 인간이니?	False	none	hate
기자욕먹는 이유 있네	False	others	offensive
기자하다 프리갔네남성편력이 쫌 있는거같은데결국 정착했네	True	gender	offensive
기집들도 같이 자놓고 쥐랄하네	True	gender	hate
긴또깡 장군님 애인이네 삼둥이 증조할아버지 애인 ㅋㅋㅋ	False	none	hate
길 은 아디다 버맀 노..불쌍한 길..그아가 가아 많나?	False	none	offensive
길가다가 섭외해서 떡을치는 일본이라면 상상도 못할 일.	False	others	hate
길게도 썼다 아프지 않을 정도만 살찌면 괜찮지	False	none	none
길어봐야 3년...	False	none	none
길용인 줄 알았음 ㅜㅜ	False	none	none
길참주 역 배우 찾아봤네요. 요즘 너무 재밌게 보는 드라마^^남궁민배우 연기도 정말 최고예요!	False	none	none
김갑수와 김태리의 로맨스는 없는 거야 ? 김갑수 나이 되면 남자는 오로지 어리고 예쁜애 생각 뿐인데.	True	gender	offensive
김건모 가 부릅니다. 도자기 처럼 깨진 사랑.	False	none	offensive
김건모 서태지 느낌이 비슷함	False	none	none
김건모너도한패그나물에그밥?미우새 그만나와김흥국 김창환 다니절친너도그러부류로보여	False	others	hate
김건모랑 똑같네^^	False	others	offensive
김건모씨!!!나중에 확인후에 악플달앗던 인간들 전부봐주지말고 신고해서 처벌하세요!!! 악플 다는것들 용서할 필요도없는 인간 쓰레기들입니다	False	none	offensive
김고연 진짜 이뿌고 한결같다.. ^^	False	none	none
김고은 기사 속 사진보고 왔는데.. . 훨씬 아름다우심 ^^	False	none	none
김고은 닮았네	False	none	none
김광석 사건으로 삽질한 전력이 있으니 방송불가지 법치주의 국가에서 법대로 판결해야지 방송이 여론 선동해서 떼법으로 판결하냐 방송사 피디가 법관이야?	False	none	hate
김구라 범죄자 모습같어	False	none	hate
김구라 재평가설	False	none	none
김구라 제일 싫다 저놈은 절대 그만둘놈 아니지	False	none	hate
김구라도 이제 쫌 그만 나오면 좋겠다	False	none	offensive
김기리는요? 연애따로 결혼따로	False	none	offensive
김나영 발톱의 때만큼도 못사는것들이 불쌍하다고 응원한대 ㅋㅋㅋ 니들이 더 불쌍해 니들 시궁창 인생이나 좀 보살피렴 ㅋㅋ	False	none	hate
김남주 닮고 싶습니다.존경합니다	False	none	none
김남주는 담배 안피겠지?? 고씨 처렁	False	others	offensive
김대중의 가장 악행 imf빌려놓고 국민한테 갚으라~	False	others	offensive
김동명은 뭔가 좀 부족한 느낌이다.목소리에 확 끌어당기는 그런 매력이 전혀 없다.박완규는 못생겼어도 목소리는 나름 매력이 있음.	False	none	offensive
김동명은 실력이 역부족이라 잘나갔네	False	none	offensive
김동준 연기 별로	False	none	none
김동현은 왜갔냐ㅋㅋ얼굴도장찍으러갔냐ㅋㅋㅋ 다른 유명한것들도 안갔는데ㅋㅋㅋ	False	none	none
김명민 김현주 이어주세요ㅠㅠㅠ너무 이쁜커플	False	none	none
김명민 연기 진짜 잘하고ㅋ 키먼이 왠만만해도 우만기는 재방으로 봤을건데 순진이캐릭터 복장터져서	False	none	none
김민경 지금도 입에 우걱우걱 음식 처 넣고있을 듯	False	others	hate
김민규 송형준 이런애들은 실력에비해진짜 아닌듯폭망	False	none	none
김민서가 누구야?	False	none	offensive
김민준 예전에 기자들한테 가운데손가락 날렸었지 ㅋㅋㅋㅋㅋㅋ	False	none	none
김민희배우좋은대.. 응원해주고싶다	False	none	none
김민희씨 뒤돌아 보지 말고 늘 행복하세요	False	none	none
김밥집 아저씨 아줌마........... 애정표현은 집에가서 하시길 ㅡㅡ	False	none	none
김병만씨가 제일 불쌍하내요	False	none	none
김병만이 뭔 잘못...?	False	none	none
김병철 유부남인데 불륜 조장??	False	none	none
김보라 얘는 이때까지 맡은 배역들보면 전부다 우울하고 비극적인 역할뿐이드라~~	False	none	none
김보라 이쁘네	False	none	none
김보미가 더 유명하지 않냐? 골프계의 아이돌인데	False	none	none
김사랑 치료하는 의사는 부럽다..치료목적을 핑계로 골절된 다리도 매만질거 생각하니..쩝	False	others	hate
김사랑은 진짜 사랑이다	False	none	none
김상교 성추행범아 술쳐먹고 그러면안돼	False	none	hate
